function	W1_CLT_1_tags	W1_CLT_2_tags	W1_CLT_3_tags	W1_CLT_4_tags	W1_CLT_5_tags	W1_DSS_1_tags	W1_DSS_2_tags	W1_DSS_3_tags	W1_DSS_4_tags	W1_DSS_5_tags	W1_LbGP_1_tags	W1_LbGP_2_tags	W1_LbGP_3_tags	W1_LbGP_4_tags	W1_LbGP_5_tags	W2_CLT_1_tags	W2_CLT_2_tags	W2_CLT_3_tags	W2_CLT_4_tags	W2_CLT_5_tags	W2_DSS_1_tags	W2_DSS_2_tags	W2_DSS_3_tags	W2_DSS_4_tags	W2_DSS_5_tags	W2_LbGP_1_tags	W2_LbGP_2_tags	W2_LbGP_3_tags	W2_LbGP_4_tags	W2_LbGP_5_tags	W3_CLT_1_tags	W3_CLT_2_tags	W3_CLT_3_tags	W3_CLT_4_tags	W3_CLT_5_tags	W3_DSS_1_tags	W3_DSS_2_tags	W3_DSS_3_tags	W3_DSS_4_tags	W3_DSS_5_tags	W3_LbGP_1_tags	W3_LbGP_2_tags	W3_LbGP_3_tags	W3_LbGP_4_tags	W3_LbGP_5_tags
SUCCORNTRANSAM-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
SUCCSEMIALDDEHYDROG-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
SUCROSE-PHOSPHORYLASE-RXN	599.0	450.67	1700.33	4619.67	267.67	7078.0	8708.0	703.6700000000002	9211.0	1350.67	1760.33	4472.67	3386.33	3820.0	3944.33	6691.0	149.0	12360.33	8710.33	12428.0	201.67	871.33	519.0	1402.33	2017.67	2368.0	3841.0	1412.33	2834.33	1596.0	817.67	347.0	4717.67	144.0	2193.67	279.0	966.0	778.67	2708.33	218.33	1657.33	1086.67	3392.33	227.0	3113.0
SUCROSEPHOSPHO-RXN	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
SUGAR-PHOSPHATASE-RXN	462.0	377.01	288.99	440.01	278.01	20235.0	25815.0	1175.01	27102.0	221.01	4380.99	7325.01	9846.99	9612.0	11595.99	198.0	312.0	8277.99	207.99	5199.0	437.01	2460.99	1425.0	3951.99	515.01	1914.0	801.0	513.99	420.99	585.0	23.01	30.0	35.01	36.0	32.01	324.0	87.0	50.01000000000001	30.99	144.99	42.99	29.01	27.99	24.0	21.0
SULFATE-ADENYLYLTRANS-RXN	6198.34	566.1800000000002	969.32	7206.0	418.0	19395.34	37423.0	30542.5	42572.5	5684.5	17413.66	12044.84	35692.66	26667.0	38689.82	5070.34	512.84	6877.5	1718.16	4651.16	36451.18	36674.16	44988.5	38558.32	10131.18	3602.66	2971.34	8166.32	1407.16	5075.5	585.0	2183.66	1121.6799999999996	761.66	1595.0	20276.0	625.34	455.0	1031.0	35480.5	1014.0	1043.0	2260.5	5100.0	2674.84
SULFITE-REDUCT-RXN	5629.34	334.68	633.32	6134.0	228.0	13723.34	17588.0	18894.0	19878.0	3468.0	6422.66	5155.34	7906.66	8986.0	10233.32	4679.34	243.34	6366.0	1216.66	3820.66	12480.68	14928.66	19324.0	13325.32	2878.6800000000007	1398.66	1723.34	461.32000000000005	412.66	482.0	298.0	1896.66	316.67999999999995	204.66	248.0	360.0	223.34	180.0	160.0	306.0	250.0	532.0	1478.0	4046.0	1709.34
SULFOCYS-RXN	24915.67	45838.51	15464.74	17429.42	4449.67	22473.92	33646.5	21062.17	38694.75	6613.42	24855.66	15503.84	34990.16	28635.0	35285.99	25760.67	30304.17	19121.33	35707.41	20040.58	26684.01	30582.66	32444.0	31520.49	14028.76	17676.08	15821.67	20761.24	7898.91	20522.25	10496.67	26021.58	11326.26	19632.58	6637.17	21518.5	4761.67	13869.67	5430.83	24621.58	8335.58	6881.42	18773.33	13803.5	21306.42
SUPEROX-DISMUT-RXN	8183.67	1670.4299999999996	4814.07	11962.09	1240.34	24206.42	39270.0	16775.34	42828.75	5065.09	15410.74	14260.76	29711.99	23138.75	31754.07	12188.17	3566.67	19452.41	11805.49	17709.08	21869.68	23397.24	27642.0	26490.07	9971.93	6335.58	7580.42	6249.57	5690.74	4827.75	2557.84	3947.58	8823.68	2398.33	6040.84	15588.75	2179.92	1569.84	4410.41	23645.91	3866.91	5536.09	13342.16	7498.0	8125.17
TAGAALDOL-RXN	8395.0	22252.67	5348.33	2171.67	1723.67	8941.0	9962.0	1330.67	11159.0	735.67	6580.33	3029.67	4175.33	6136.0	5066.33	6638.0	13365.0	3595.33	11916.33	3028.0	267.67	2927.33	809.0	2697.33	1579.67	5781.0	4116.0	6666.33	1237.33	7514.0	3542.67	8955.0	1143.67	8560.0	265.67	3088.0	1260.0	5733.67	476.33	515.33	2094.33	545.67	2325.33	2727.0	6091.0
TARTRATE-DECARBOXYLASE-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
TARTRATE-DEHYDROGENASE-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
TDCEACT-RXN	34401.34	48451.27	25454.48	49188.84	6214.34	45757.34	81254.5	44492.84	92141.5	16352.84	46628.07	36359.93	73271.82	62927.75	79440.73	58736.84	32948.84	67143.41	72869.57	73645.66	59882.02	64188.57	72164.0	70577.23	31154.02	35177.66	36650.09	34482.48	21763.32	31038.0	18498.84	45565.16	34737.270000000004	22621.91	19103.34	52457.25	10052.59	20902.84	17655.91	78225.16	18149.16	16077.84	39984.16	25539.5	41704.59
TDPFUCACTRANS-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
TEICHOICSYN2-RXN	11346.67	22493.67	7076.33	9418.33	1827.33	2645.67	1649.0	10306.33	3207.0	3599.33	7171.0	2755.0	1668.0	4837.0	2531.33	15470.67	13323.67	10860.67	21027.0	12167.33	6272.67	8802.0	9565.0	6810.33	4521.67	6934.33	8017.67	7795.33	3857.0	8766.0	4486.33	10220.33	5984.67	8770.33	2551.33	3223.0	2250.67	6552.33	3233.67	741.67	3833.67	1869.33	6428.67	4953.0	10037.67
TEICHOICSYN4-RXN	1208.0	351.0	2028.0	7525.0	203.0	686.0	291.0	458.5	510.5	1292.5	543.5	2821.0	927.0	1699.5	791.0	7553.0	626.5	11012.0	9148.0	13573.5	69.5	69.0	77.5	97.5	1862.5	4827.0	4860.5	1290.0	2772.5	1422.5	2510.0	8654.0	5079.5	343.5	2246.0	206.5	1118.5	2446.0	2730.5	205.5	2093.0	1520.0	4887.5	1836.0	4935.0
TEICHOICSYN5-RXN	8241.0	22127.0	5252.0	2025.0	1631.0	2196.0	1357.0	939.0	2125.0	662.0	5120.0	588.0	893.0	2932.0	1201.0	6572.0	13261.0	836.0	11847.0	1295.0	122.0	2107.0	334.0	1380.0	1408.0	5143.0	3849.0	6495.0	1097.0	7319.0	3535.0	8945.0	1132.0	8548.0	255.0	2980.0	1231.0	5717.0	466.0	467.0	2080.0	536.0	2316.0	2719.0	6084.0
TETHYDPICSUCC-RXN	2464.5	275.67	970.33	2247.67	208.67	7588.5	11929.0	840.9200000000002	12474.75	831.42	5051.08	4134.67	8859.83	6494.75	8794.33	1737.0	2722.75	4170.83	2287.83	4145.25	3425.42	4169.33	4617.75	5789.58	2869.92	3682.5	1604.25	741.83	868.58	680.75	1469.67	6423.5	1142.42	801.75	1497.17	5047.75	439.75	1226.67	1066.58	5671.08	675.3299999999998	1066.17	6711.58	1381.5	2371.5
TETRAACYLDISACC4KIN-RXN	7430.67	1094.09	3017.41	7195.75	880.0	10383.42	21957.0	15680.0	24583.75	3640.75	12190.08	7346.42	23043.33	16114.75	23944.41	5431.17	3313.67	4332.75	3025.83	3548.08	21522.34	21705.58	26648.0	23770.41	7782.59	3329.58	3472.42	4665.91	2716.08	3036.75	1732.5	3590.58	4094.34	2242.33	3836.5	15201.75	1184.92	774.5	1691.75	23379.25	2195.25	4439.75	9940.5	7263.0	5005.17
THI-P-KIN-RXN	7430.67	1094.09	3017.41	7195.75	880.0	10383.42	21957.0	15680.0	24583.75	3640.75	12190.08	7346.42	23043.33	16114.75	23944.41	5431.17	3313.67	4332.75	3025.83	3548.08	21522.34	21705.58	26648.0	23770.41	7782.59	3329.58	3472.42	4665.91	2716.08	3036.75	1732.5	3590.58	4094.34	2242.33	3836.5	15201.75	1184.92	774.5	1691.75	23379.25	2195.25	4439.75	9940.5	7263.0	5005.17
THI-P-SYN-RXN	14072.34	2615.26	8727.49	24179.83	1955.33	14641.34	32552.5	34016.83	37863.5	9309.83	20716.08	17523.92	44620.83	30344.75	44603.74	23333.84	4604.84	25158.42	21576.58	27254.66	44454.01	43144.58	53392.0	45515.24	17808.010000000002	9677.66	13942.09	12789.49	10145.33	9457.0	5341.83	9784.16	16895.260000000002	4202.91	10670.33	25793.25	4043.59	3570.83	7827.92	41535.17	7549.17	10471.83	21496.17	15266.5	15785.59
THIAMIN-PYROPHOSPHOKINASE-RXN	9352.0	22580.75	7236.0	8560.0	1915.0	5541.5	11471.5	7148.5	13816.0	3055.0	11037.25	6458.75	15301.5	12930.25	15864.25	13856.5	13731.5	11398.25	20992.25	13844.5	12170.0	13039.75	13227.0	14087.75	6888.5	9523.5	8690.25	11613.0	4327.5	11027.5	5338.5	13584.0	6427.25	9064.25	3143.0	13126.75	2459.75	7458.5	3615.75	18242.0	4330.0	2090.0	6842.5	4273.5	10587.25
THIAZOLSYN2-RXN	5662.17	1166.34	3791.41	10557.75	858.0	7213.42	8912.5	9791.75	10139.5	3059.5	3525.58	4634.67	4088.33	5141.25	5222.16	10653.67	895.92	12972.0	9451.08	12854.83	6320.09	7543.83	9733.75	6772.91	3312.34	2461.58	5728.42	1508.41	4223.83	1666.0	1787.0	1529.08	7453.84	1411.83	3891.0	492.75	1600.92	1031.0	2914.25	357.0	3020.25	4426.25	6982.25	6390.0	6178.42
THIAZOLSYN3-RXN	5188.67	629.34	2582.66	8115.0	391.0	7861.67	12127.0	10135.0	13390.0	3761.0	6980.33	5906.67	9223.33	7858.0	9768.66	10171.67	2494.67	13490.0	11214.33	13578.33	9569.34	10855.33	13832.0	11213.66	5975.34	3925.33	5129.67	2017.66	3589.33	2117.0	1571.0	3540.33	5808.34	918.33	3762.0	5273.0	1368.67	1220.0	3818.0	5928.0	2204.0	2178.0	10072.0	2807.0	5410.67
THIKIN-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
THIOREDOXIN-REDUCT-NADPH-RXN	35799.17	68600.09	24459.410000000003	28790.75	6414.0	18813.92	29661.0	19882.25	34930.5	10215.5	32040.83	16896.42	31611.83	30049.5	32713.41	46693.17	45850.42	37055.25	66708.33	41930.33	25336.09	31528.58	31924.75	32637.66	20242.84	26993.08	27078.67	28444.410000000003	14817.33	29682.5	16229.5	37850.08	22739.09	29072.08	12637.0	29594.5	8099.67	21421.5	12240.0	30913.0	14025.25	10335.25	33739.75	17450.5	34939.67
THIOSULFATE-SULFURTRANSFERASE-RXN	2391.0	514.01	950.99	1015.01	380.01	20902.0	29045.0	1551.01	30376.0	971.01	7849.99	8623.01	15012.99	12361.0	16168.99	1405.0	2640.0	8983.99	2172.99	6172.0	3710.01	5800.99	5551.0	8417.99	3205.01	3410.0	1495.0	1059.99	1109.99	1060.0	635.01	2285.0	979.01	720.0	1487.01	5246.0	407.0	418.01	1070.99	5749.99	478.99	864.01	5977.99	589.0	1471.0
THREDEHYD-RXN	5986.17	857.01	3027.99	10285.67	566.6700000000002	17175.17	30570.0	13696.92	33454.75	4660.42	13514.41	10074.34	20447.16	18149.75	23578.99	10866.67	2995.42	17159.83	11764.16	17130.58	16997.760000000002	18774.66	22563.75	21572.24	8377.26	7069.83	6496.92	4397.49	4150.91	3378.75	2545.67	7816.83	6345.76	1270.08	4412.17	15296.75	1631.42	2175.67	4197.58	23509.08	2727.33	2603.17	11168.58	4083.5	6709.17
THREODEHYD-RXN	2814.67	167.34	316.66	3067.0	114.0	6861.67	8794.0	9447.0	9939.0	1734.0	3211.33	2577.67	3953.33	4493.0	5116.66	2339.67	121.67	3183.0	608.33	1910.33	6240.34	7464.33	9662.0	6662.66	1439.34	699.33	861.67	230.66000000000003	206.33	241.0	149.0	948.33	158.33999999999997	102.33	124.0	180.0	111.67	90.0	80.0	153.0	125.0	266.0	739.0	2023.0	854.67
THREONINE--TRNA-LIGASE-RXN	16498.17	23559.09	10085.41	15219.75	2700.0	13088.92	23511.0	17004.25	27052.5	5587.5	17731.83	10360.42	24451.83	20204.5	25580.41	19092.17	16910.42	15475.25	23767.33	16977.33	21707.09	23872.58	27042.75	25241.66	11044.84	11751.08	11538.67	12426.41	6546.33	11767.5	6927.5	17031.08	10119.09	11028.08	6306.0	18370.5	3443.67	8095.5	4872.0	24034.0	6143.25	6274.25	16391.75	11009.5	15109.67
THREONINE-ALDOLASE-RXN	7783.67	895.09	3624.66	10752.0	602.0	11541.17	25368.5	16408.5	28178.0	5627.0	16066.58	11044.42	28693.83	19989.25	28925.91	12038.17	5248.17	15157.25	13683.58	16405.83	24834.34	25077.08	30807.0	28302.41	12299.84	8071.83	7090.92	6440.66	4814.83	4899.5	3176.5	10097.33	7341.59	1986.58	5922.0	20170.75	1980.42	2567.5	5309.75	29138.0	3247.0	3490.0	17165.5	4707.5	8257.92
THRESYN-RXN	15766.5	23654.42	10527.08	12874.42	2780.67	13639.25	26552.0	8324.92	29421.5	4677.17	19449.83	11522.42	28946.83	21664.5	28902.08	18025.5	19220.75	15757.58	25193.33	17773.0	18885.42	20568.58	21981.75	24362.33	12467.17	13185.75	11638.0	12913.08	7169.33	12196.5	7398.17	18347.75	10916.42	11621.75	7647.67	23220.5	3681.0	8390.17	5842.33	29534.33	6468.58	6852.92	21612.08	9559.5	15712.0
THYKI-RXN	11082.0	23042.42	7387.08	5725.42	2387.67	11795.75	19895.0	7187.67	22529.75	1892.42	12090.08	6500.42	18099.33	15008.75	19321.08	8522.5	14229.0	4039.08	12368.83	3692.75	12276.67	13828.58	13669.0	15339.08	5232.92	6915.25	6032.75	10555.58	3058.08	9834.75	4514.17	9342.25	4135.67	10016.0	2523.17	13187.75	2013.25	6050.17	1048.08	18136.58	3728.58	3884.42	5576.83	7402.0	8791.5
THYM-PHOSPH-RXN	8395.0	22252.67	5348.33	2171.67	1723.67	8941.0	9962.0	1330.67	11159.0	735.67	6580.33	3029.67	4175.33	6136.0	5066.33	6638.0	13365.0	3595.33	11916.33	3028.0	267.66999999999996	2927.33	809.0	2697.33	1579.67	5781.0	4116.0	6666.33	1237.33	7514.0	3542.67	8955.0	1143.67	8560.0	265.67	3088.0	1260.0	5733.67	476.33	515.33	2094.33	545.67	2325.33	2727.0	6091.0
THYMIDYLATESYN-RXN	16498.17	23559.09	10085.41	15219.75	2700.0	13088.92	23511.0	17004.25	27052.5	5587.5	17731.83	10360.42	24451.83	20204.5	25580.41	19092.17	16910.42	15475.25	23767.33	16977.33	21707.09	23872.58	27042.75	25241.66	11044.84	11751.08	11538.67	12426.41	6546.33	11767.5	6927.5	17031.08	10119.09	11028.08	6306.0	18370.5	3443.67	8095.5	4872.0	24034.0	6143.25	6274.25	16391.75	11009.5	15109.67
TIGLYLCOA-HYDROXY-RXN	689.5	264.34000000000003	404.66	1819.34	199.34	13666.5	17304.0	856.59	18234.75	155.09	3042.41	5278.34	6976.16	6949.75	8086.66	596.0	498.75	6224.16	392.16	4905.25	298.09	1649.66	966.75	2640.91	351.59	2824.5	1177.25	367.16	319.91	400.75	865.34	4178.5	210.09	129.75	52.84	233.75	148.75	875.34	36.91	114.41	253.66	240.84	770.91	824.5	928.5
TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN	445.0	325.0	1604.0	4473.0	175.0	333.0	103.0	312.0	177.0	1277.0	300.0	2031.0	104.0	616.0	79.0	6625.0	45.0	9601.0	8641.0	10695.0	56.0	51.0	44.0	85.0	1846.0	1730.0	3574.0	1241.0	2694.0	1401.0	810.0	337.0	4706.0	132.0	2183.0	171.0	937.0	762.0	2698.0	170.0	1643.0	1077.0	3383.0	219.0	3106.0
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	9067.5	22465.0	7068.0	8024.0	1820.0	2705.5	1554.0	1324.25	2468.75	1946.75	5541.75	3014.0	1408.5	4089.75	1636.0	13661.0	13596.75	11142.5	20741.5	13429.25	184.75	2167.0	394.75	1471.25	3262.25	8421.5	8066.25	7760.5	3830.25	8730.75	5195.0	13440.5	6024.75	8785.75	2469.5	3168.75	2258.75	7321.0	3180.25	654.75	3948.0	1834.5	6451.25	3746.5	10104.5
TRANS-RXN-153A	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
TRANS-RXN-155B	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
TRANS-RXN-156	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
TRANS-RXN-157	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
TRANS-RXN-161	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
TRANS-RXN-167A	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
TRANS-RXN-168	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
TRANS-RXN-169	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
TRANS-RXN-2	26966.52	4010.28	13175.22	46620.24	2964.99	31027.77	57339.0	74233.73999999999	67675.5	17507.489999999998	32681.49	25831.26	57191.49	47437.5	63173.22	40760.52	4017.27	43070.76	31482.99	44659.98	73220.28	75208.73999999999	95309.25	74222.97	24643.53	15520.23	22771.02	16334.22	14478.99	12058.5	8765.49	20308.23	24569.28	5659.23	14127.99	31621.5	5926.02	6251.49	10307.01	54200.01	11213.76	15478.74	26566.26	29221.5	25270.02
TRANS-RXN-250	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
TRANS-RXN-265	34977.67	67635.34	21690.66	22865.0	5691.0	16469.67	22949.0	14162.5	26823.5	8539.5	29821.83	13087.67	23161.33	23851.5	23308.66	39854.67	47560.17	28422.0	59833.33	32982.83	16550.84	23925.33	23163.5	24383.16	17441.84	27173.33	22925.17	23884.660000000003	11030.83	26446.5	15910.0	43539.33	16171.84	28273.83	9683.0	24263.5	6820.17	21553.0	10026.5	18744.5	11409.0	6976.0	33807.5	13930.0	31497.67
TRANS-RXN0-162	2083.0	262.67	758.33	721.67	194.67	7412.0	11835.0	767.6700000000002	12308.0	823.67	4929.33	3739.67	8448.33	5953.0	8438.33	1273.0	2432.0	3465.33	2034.33	2706.0	3418.67	4160.33	4601.0	5783.33	2861.67	2134.0	961.0	717.33	829.33	670.0	619.67	2265.0	955.67	696.0	1465.67	5030.0	349.0	384.67	1050.33	5653.33	450.33	844.67	5959.33	573.0	1457.0
TRANS-RXN0-222	34977.67	67635.34	21690.66	22865.0	5691.0	16469.67	22949.0	14162.5	26823.5	8539.5	29821.83	13087.67	23161.33	23851.5	23308.66	39854.67	47560.17	28422.0	59833.33	32982.83	16550.84	23925.33	23163.5	24383.16	17441.84	27173.33	22925.17	23884.660000000003	11030.83	26446.5	15910.0	43539.33	16171.84	28273.83	9683.0	24263.5	6820.17	21553.0	10026.5	18744.5	11409.0	6976.0	33807.5	13930.0	31497.67
TRANS-RXN0-277	308.0	251.34	192.66	293.34	185.34	13490.0	17210.0	783.34	18068.0	147.34	2920.66	4883.34	6564.66	6408.0	7730.66	132.0	208.0	5518.66	138.66	3466.0	291.34	1640.66	950.0	2634.66	343.34	1276.0	534.0	342.66	280.66	390.0	15.34	20.0	23.34	24.0	21.34	216.0	58.0	33.34	20.66	96.66	28.66	19.34	18.66	16.0	14.0
TRANS-RXN0-540	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
TRANS-RXN0-593	34977.67	67635.34	21690.66	22865.0	5691.0	16469.67	22949.0	14162.5	26823.5	8539.5	29821.83	13087.67	23161.33	23851.5	23308.66	39854.67	47560.17	28422.0	59833.33	32982.83	16550.84	23925.33	23163.5	24383.16	17441.84	27173.33	22925.17	23884.660000000003	11030.83	26446.5	15910.0	43539.33	16171.84	28273.83	9683.0	24263.5	6820.17	21553.0	10026.5	18744.5	11409.0	6976.0	33807.5	13930.0	31497.67
TRANSALDOL-RXN	2966.5	829.09	2626.66	5877.34	557.34	17326.0	30460.5	7295.59	32866.25	3282.59	12185.16	11657.09	25727.66	18613.5	26610.91	8159.5	2715.75	16081.41	10995.41	15549.25	15605.59	15904.41	17952.25	19802.16	8505.59	5604.0	5426.0	5982.16	4160.91	4562.75	1580.84	2755.5	6075.84	1118.5	4332.84	15267.0	1516.0	1300.84	4194.16	23458.91	2489.66	2186.84	9742.91	1327.0	5052.75
TRE6PHYDRO-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
TREHALA-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
